TAXA	A/District-Of-Columbia/02/2010	A/Georgia/24/2010	A/H3N2Genoa/01/2010	A/District-of-Columbia/01/2010	A/Florida/43/2010	A/Galati/47519/2011	A/Ontario/009/2010	A/Singapore/GP4664/2010	A/Maine/02/2010	A/Minnesota/19/2010	A/Nagasaki/10N004/2010	A/New-Jersey/02/2010	A/Texas/21/2010	A/Wisconsin/31/2010	A/Argentina/01/2010	A/Argentina/02/2010	A/Virginia/05/2010	A/Bretagne/2248/2010	A/Hokkaido/10H019/2010	A/Iasi/47326/2010	A/Netherlands/034/2010	A/Netherlands/34/2010	A/Ontario/005/2010	A/Denmark/105/2010	A/Finland/40/2010	A/HIROSHIMA/56/2010	A/Hokkaido/10H014/2010	A/Korea/AF2706/2010	A/Vermont/02/2010	A/Hokkaido/10H007/2010	A/Incheon/2384/2010	A/KOBE/419/2010	A/Ontario/003/2010	A/Rheinland-Pfalz/7/2010	A/TOCHIGI/111/2010	A/Iowa/12/2010	A/Lyon/1135/2010	A/TOWNSVILLE/122/2010	A/Ontario/002/2010	A/Bremen/1/2010	A/Alabama/13/2010	A/TOWNSVILLE/117/2010	A/Deajeon/2943/2010	A/HIROSHIMA/54/2010	A/HYOGO/4004/2010	A/Nagasaki/10N001/2010	BEIJING-HUAIROU/1891/2010	A/England/691/2010	A/Hessen/5/2010	A/Indiana/07/2010	A/KUMAMOTO/40/2010	A/TOWNSVILLE/98/2010	A/PHILIPPINES/5229/2010	A/Washington/02/2010	A/SAPPORO/110/2010	A/TOWNSVILLE/92/2010	A/Singapore/GP4555/2010	A/Pennsylvania/42/2010	A/TOWNSVILLE/102/2010	A/TOWNSVILLE/106/2010	A/Texas/23/2010	A/England/270/2010	A/SHIMANE/69/2010	A/Shantou/546/2010	A/TOWNSVILLE/100/2010	A/TOWNSVILLE/104/2010	A/TOWNSVILLE/97/2010	A/Texas/12/2010	A/Yokohama/96/2010	A/Hong-Kong/6934/2010	A/TOWNSVILLE/93/2010	A/Hong-Kong/6940/2010	A/Norway/1330/2010	A/TOWNSVILLE/105/2010	A/YOKOHAMA/97/2010	A/Bogota/WRAIR3457N/2010	A/Hong-Kong/6927/2010	A/Argentina/28378/2010	A/Argentina/28379/2010	A/Argentina/8409/2010	A/Hong-Kong/6925/2010	A/FIJI/41/2010	A/FIJI/52/2010	A/FUKUSHIMA/129/2010	A/KUMAMOTO/34/2010	A/SAGA/1012/2010	A/TOKYO/51033/2010	A/Wyoming/06/2010	SHANGHAI-PUDONG-XIN/1911/2010	A/England/4820166/2010	A/Hong-Kong/6894/2010	A/TOWNSVILLE/87/2010	A/Minnesota/13/2010	A/Argentina/28372/2010	A/Argentina/28342/2010	A/Argentina/28367/2010	A/Argentina/28370/2010	A/Colorado/05/2010	A/District_of_Columbia/WRAIR0301/2010	A/Hong-Kong/6882/2010	A/Murcia/RR6923/2010	A/TOWNSVILLE/86/2010	A/Hong-Kong/6881/2010	A/Peru/9310/2010	A/Poitiers1071/2010	A/KANAGAWA/79/2010	A/Maryland/07/2010	A/Ohio/03/2010	A/SHIMANE/57/2010	A/Singapore/GP4453/2010	A/Singapore/GP4459/2010	A/Uruguay/2214/2010	A/Brussels/S0066/2010	A/Kentucky/12/2010	A/TOKUSHIMA/5/2010	A/Alabama/10/2010	A/Lisboa/SU17+/2010	A/SAKAI/36/2010	A/Argentina/28302/2010	A/Beijing-Xicheng/12611/2010	A/EHIME/39/2010	A/HOKKAIDO/19416/2010	A/Argentina/28306/2010	A/VICTORIA/1034/2010	A/Singapore/GP4397/2010	A/SHIZUOKA/29/2010	A/Baleares/RR6848/2010	A/Brandenburg/01/2010	A/Brandenburg/1/2010	A/Belgrade/WRAIR2379N/2010	A/India/3489/2010	A/Nashik/1034078/251010	A/TOWNSVILLE/60/2010	A/YAMANASHI/195/2010	A/Guangdong/460/2010	A/Hessen/4/2010	A/KOCHI/59/2010	A/MIYAZAKI/27/2010	A/Peru/4010/2010	A/Peru/CIS1578/2010	A/SAPPORO/50/2010	A/India/3254/2010	A/India/3260/2010	A/Osaka/72/2010	A/Pune/1033310/181010	A/Pune/1033404/181010	A/Guangdong/429/2010	A/Hunan-Yuhua/11209/2010	A/VICTORIA/650/2010	A/Jiangxi-Donghu/1900/2010	A/Peru/7710/2010	A/Singapore/GP4278/2010	A/Peloponnese/4043/2010	A/Laos/I1031/2010	A/Tianjin-Hexi/1404/2010	A/Korea/AF2686/2010	A/Shanghai-Baoshan/1607/2010	A/Thailand/911/2010	A/Tianjin-Hexi/1399/2010	A/IWATE/37/2010	A/VICTORIA/1035/2010	A/Paraguay/2394/2010	A/Paraguay/2395/2010	A/SOUTH-AUSTRALIA/414/2010	A/Beijing-Huairou/1569/2010	A/BRISBANE/258/2010	A/Shandong-Lanshan/1371/2010	A/Chungnam/2377/2010	A/Taiwan/860/2010	A/Wisconsin/11/2010	A/Peru/8410/2010	A/Seoul/2373/2010	A/Singapore/GP4180/2010	A/TOYAMA/95/2010	A/England/3940462/2010	A/Sichuan-Qingyang/1410/2010	A/Arizona/11/2010	A/TASMANIA/4/2010	A/BRISBANE/262/2010	A/Laos/I887/2010	A/Laos/I910/2010	A/BRISBANE/252/2010	A/Guangdong/441/2010	A/Laos/896/2010	A/Laos/900/2010	A/Singapore/GP4111/2010	A/BRISBANE/253/2010	A/Shanghai-Luwan/1568/2010	A/Argentina/27894/2010	A/Argentina/27895/2010	A/CHRISTCHURCH/49/2010	A/CHRISTCHURCH/50/2010	A/Florida/41/2010	A/Shanghai-Luwan/1573/2010	A/Bangladesh/3161/2010	A/Bangladesh/8004/2010	A/Laos/854/2010	A/Argentina/27891/2010	A/Taiwan/851/2010	A/Vietnam/225/2010	A/Busan/2368/2010	SHANGHAI-LUWAN/1561/2010	A/Laos/795/2010	A/Sydney/DD2_01/2010	A/Utah/04/2010	A/Nanjing/1654/2010	A/Nanjing/1655/2010	A/Nanjing/1663/2010	A/Brisbane/220/2010	A/Hubei-Jiangan/1737/2010	A/Hunan-Heshan/1314/2010	A/Argentina/27893/2010	A/Shanghai-Luwan/1541/2010	A/Taiwan/602/2010	SHANGHAI-LUWAN/1544/2010	GUANGDONG-MAOMING-MAONAN/11345/2010	A/Argentina/27826/2010	A/India/3041/2010	A/Sichuan-Yucheng/1272/2010	A/Yunnan-Xishan/1709/2010	FUJIAN-SANMING-MEILIE/1464/2010	HUBEI-WUHAN-JIANGAN/1730/2010	HUBEI-WUHAN-QIAOKOU/1268/2010	A/Gangwon/2365/2010	A/Sydney/DD2_02/2010	A/Singapore/GP3961/2010	A/Philippines/06/2010	JIANGSU-XUZHOU-QUANSHAN/11390/2010	A/BRISBANE/219/2010	A/Pune/1025246/300810	A/Victoria/563/2010	A/BRISBANE/218/2010	A/Hong-Kong/3616/2010	A/Hong-Kong/3570/2010	A/Hong-Kong/3615/2010	A/BRISBANE/217/2010	A/Hong-Kong/3577/2010	A/Hong-Kong/3579/2010	A/Hong-Kong/3716/2010	A/Singapore/GP3872/2010	A/Argentina/27724/2010	A/Philippines/04/2010	A/BRISBANE/122/2010	A/Hong-Kong/3685/2010	A/Hong-Kong/3170/2010	A/Hong-Kong/3171/2010	A/Pennsylvania/09/2010	A/Bangladesh/2012/2010	A/Brisbane/210/2010	A/NOTHABURI/488/2010	A/Hong-Kong/3071/2010	A/Guangdong/322/2010	A/CHRISTCHURCH/25/2010	A/SYDNEY/13/2010	A/Bolivia/1053/2010	A/VICTORIA/8/2010	A/Latur/1020759/090810	A/PERTH/56/2010	A/Taiwan/385/2010	A/Pune/1019858/060810	A/Pune/1019850/050810	A/Chile/8196/2010	A/Nanded/190809/040810	A/PERTH/49/2010	A/Niigata/1143/2010	A/Niigata/1144/2010	A/Niigata/1147/2010	A/Niigata/1148/2010	A/Niigata/1150/2010	A/Singapore/GP3727/2010	A/Cambodia/U307/2010	A/Singapore/GP3680/2010	A/Vietnam/838/2010	A/Cambodia/U403/2010	A/Chile/6927/2010	CHONGQING-YUZHONG/334/2010	CHONGQING-YUZHONG/335/2010	HUNAN-CHANGSHA-FURONG/1159/2010	A/SRI-LANKA/3/2010	HUNAN-CHANGDE-WULING/1480/2010	A/KL/1053114/150710	A/Chile/6380/2010	HUBEI-ENSHI-TUJIA-AND-MIAO-ENSHI/1250/2010	A/Alabama/05/2010	A/SOUTH-AUCKLAND/15/2010	A/Bangladesh/5004/2010	A/Chile/5845/2010	A/Chile/6096/2010	A/Chile/6278/2010	A/Hong-Kong/2152/2010	A/Hong-Kong/2183/2010	A/Hong-Kong2180//2010	A/BRISBANE/31/2010	A/Nonthaburi/342/2010	A/Stockholm/4/2010	SHANGHAI-LUWAN/1400/2010	A/Hong-Kong/2146/2010	A/Hong-Kong/2121/2010	A/SINGAPORE/617/2010	A/Geneva/4149722/2010	A/SINGAPORE/616/2010	A/Sao_Paulo/16363/2010	A/Singapore/GP3333/2010	A/Chongqing-Banan/1286/2010	A/Hong-Kong/2097/2010	A/NEWCASTLE/4/2010	A/CANBERRA/2/2010	A/Singapore/GP3268/2010	A/Singapore/GP3269/2010	A/Brazil/0791/2010	A/Colombia/6722/2010	A/Singapore/TT381/2010	A/Singapore/TT383/2010	A/Singapore/TT384/2010	A/CAMBODIA/1/2010	A/PERTH/519/2010	A/Venezuela/07/2010	A/Brisbane/11/2010	A/Perth/10/2010	A/SRI-LANKA/7/2010	A/Brazil/0610/2010	A/PERTH/501/2010	A/SRI-LANKA/9/2010	A/Italy/540/2010	A/Italy/AF2157/2010	A/SINGAPORE/630/2010	TIANJIN-HEXI/1266/2010	A/VICTORIA/4/2010	A/Bolivia/317/2010	A/Taiwan/42/2010	A/Stockholm/2/2010	A/Stockholm/1/2010	A/Netherlands/009/2010	LIAONING-DANDONG-XIGANG/1504/2010	A/SINGAPORE/526/2010	A/SINGAPORE/521/2010	HEILONGJIANG-MUDANJIANG-LONGSHA/160/2010	A/SINGAPORE/516/2010	A/SINGAPORE/512/2010	A/Acre/26954/2010	A/Hong-Kong/1837/2010	TIANJIN-BINHAI/1216/2010	A/Hong-Kong/1775/2010	A/New-York/05/2010	A/Thailand/CU_H1817/2010	A/Hong-Kong/1737/2010	TIANJIN-NANKAI/1912/2010	A/Hong-Kong/1736/2010	A/SURAT-THANI/269/2010	A/Connecticut/04/2010	A/Acre/15093/2010	HEILONGJIANG-QIQIHAR-JIANHUA/172/2010	TIANJIN-NANKAI/1842/2010	A/SURAT-THANI/116/2010	A/Vietnam/167/2010	A/Thailand/CU_H1443/2010	A/Laos/82/2010	A/Rhode-Island/01/2010	A/Thailand/CU_H1285/2010	HEILONGJIANG-HARBIN-XIANGFANG/1117/2010	FUJIAN-LONGYAN-XINLUO/133/2010	HEBEI-BAODING-ANGUO/51/2010	A/Tianjin-Nankai/1687/2010	BEIJING-CHAOYANG/181/2010	A/Pennsylvania/02/2010	BEIJING-CHAOYANG/152/2010	A/Nordrhein-Westfalen/1/2010	BEIJING-CHAOYANG/138/2010	BEIJING-CHAOYANG/158/2010	HEILONGJIANG-HARBIN-XIANGFANG/129/2010	TIANJIN-HEXI/18/2010	BEIJING-XICHENG/130/2010
A/District-Of-Columbia/02/2010	 0.0000	 0.0000	 3.8895	 0.0000	 0.0000	 6.1563	 1.3505	 5.7100	 0.0000	 0.0000	 2.4584	 0.0000	 0.0000	 0.0000	 3.1587	 3.1587	 0.0000	 3.2663	 2.4584	 6.1563	 3.1205	 3.1205	 1.3505	 4.3034	 5.1081	 2.4584	 2.4584	 3.3266	 0.0000	 2.4584	 3.3266	 2.4584	 1.3505	 3.1530	 2.4584	 0.0000	 3.2663	 3.5106	 1.3505	 3.1530	 0.0000	 3.5106	 3.3266	 2.4584	 2.4584	 2.4584	 4.1717	 2.5475	 3.1530	 0.0000	 2.4584	 3.5106	 3.9573	 0.0000	 2.4584	 3.5106	 5.7100	 0.0000	 3.5106	 3.5106	 0.0000	 2.5475	 2.4584	 4.1717	 3.5106	 3.5106	 3.5106	 0.0000	 2.4584	 3.9945	 3.5106	 3.9945	 5.2184	 3.5106	 2.4584	 2.0965	 3.9945	 3.1587	 3.1587	 3.1587	 3.9945	 2.7845	 2.7845	 2.4584	 2.4584	 2.4584	 2.4584	 0.0000	 4.1717	 2.5475	 3.9945	 3.5106	 0.0000	 3.1587	 3.1587	 3.1587	 3.1587	 0.0000	 0.0000	 3.9945	 4.5177	 3.5106	 3.9945	 2.2595	 3.2663	 2.4584	 0.0000	 0.0000	 2.4584	 5.7100	 5.7100	 4.5442	 4.1167	 0.0000	 2.4584	 0.0000	 4.5838	 2.4584	 3.1587	 4.1717	 2.4584	 2.4584	 3.1587	 3.5106	 5.7100	 2.4584	 4.5177	 3.1530	 3.1530	 5.6426	 5.5792	 5.5792	 3.5106	 2.4584	 4.1717	 3.1530	 2.4584	 2.4584	 2.2595	 2.2595	 2.4584	 5.5792	 5.5792	 2.4584	 5.5792	 5.5792	 4.1717	 4.1717	 3.5106	 4.1717	 2.2595	 5.7100	 4.8827	 7.0192	 4.1717	 3.3266	 4.1717	 5.3930	 4.1717	 2.4584	 3.5106	 4.3414	 4.3414	 3.5106	 4.1717	 3.5106	 4.1717	 3.3266	 3.3878	 0.0000	 2.2595	 3.3266	 5.7100	 2.4584	 2.5475	 4.1717	 0.0000	 3.5106	 3.5106	 7.0192	 7.0192	 3.5106	 4.1717	 7.0192	 7.0192	 5.7100	 3.5106	 4.1717	 3.1587	 3.1587	 3.3518	 3.3518	 0.0000	 4.1717	 7.0432	 7.0432	 7.0192	 3.1587	 3.3878	 5.7203	 3.3266	 4.1717	 7.0192	 3.5106	 0.0000	 4.1717	 4.1717	 4.1717	 3.5106	 4.1717	 4.1717	 3.1587	 4.1717	 3.3878	 4.1717	 4.1717	 3.1587	 5.5792	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717	 3.3266	 3.5106	 5.7100	 3.9573	 4.1717	 3.5106	 5.5792	 3.5106	 3.5106	 3.9945	 3.9945	 3.9945	 3.5106	 3.9945	 3.9945	 3.9945	 5.7100	 3.1587	 3.9573	 3.5106	 3.9945	 3.9945	 3.9945	 0.0000	 7.0432	 3.5106	 5.3930	 3.9945	 4.1717	 3.3518	 3.5106	 2.9755	 3.5106	 5.5792	 3.5106	 3.3878	 5.5792	 5.5792	 3.1845	 5.5792	 3.5106	 2.4584	 2.4584	 2.4584	 2.4584	 2.4584	 5.7100	 7.1271	 5.7100	 5.7203	 7.1271	 3.1845	 4.1717	 4.1717	 4.1717	 6.6144	 4.1717	 5.5792	 3.1845	 4.1717	 0.0000	 3.3518	 7.0432	 3.1845	 3.1845	 3.1845	 3.9945	 3.9945	 3.9945	 3.5106	 5.3930	 4.6147	 4.1717	 3.9945	 3.9945	 5.7100	 3.9501	 5.7100	 2.4972	 5.7100	 4.1717	 3.9945	 3.5106	 3.5106	 5.7100	 5.7100	 2.4972	 2.0965	 5.7100	 5.7100	 5.7100	 7.1271	 3.5106	 2.2666	 3.5106	 3.5106	 6.6144	 2.4972	 3.5106	 6.6144	 3.8895	 3.8895	 5.7100	 4.1717	 3.5106	 2.9755	 3.3878	 4.6147	 4.6147	 3.1205	 4.1717	 5.7100	 5.7100	 4.1717	 5.7100	 5.7100	 2.4972	 3.9945	 4.1717	 3.9945	 0.0000	 5.3930	 3.9945	 4.1717	 3.9945	 5.3930	 0.0000	 2.4972	 4.1717	 4.1717	 5.3930	 5.7203	 5.3930	 7.0192	 0.0000	 5.3930	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717	 0.0000	 4.1717	 3.1530	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717
A/Georgia/24/2010	 0.0000	 0.0000	 3.8895	 0.0000	 0.0000	 6.1563	 1.3505	 5.7100	 0.0000	 0.0000	 2.4584	 0.0000	 0.0000	 0.0000	 3.1587	 3.1587	 0.0000	 3.2663	 2.4584	 6.1563	 3.1205	 3.1205	 1.3505	 4.3034	 5.1081	 2.4584	 2.4584	 3.3266	 0.0000	 2.4584	 3.3266	 2.4584	 1.3505	 3.1530	 2.4584	 0.0000	 3.2663	 3.5106	 1.3505	 3.1530	 0.0000	 3.5106	 3.3266	 2.4584	 2.4584	 2.4584	 4.1717	 2.5475	 3.1530	 0.0000	 2.4584	 3.5106	 3.9573	 0.0000	 2.4584	 3.5106	 5.7100	 0.0000	 3.5106	 3.5106	 0.0000	 2.5475	 2.4584	 4.1717	 3.5106	 3.5106	 3.5106	 0.0000	 2.4584	 3.9945	 3.5106	 3.9945	 5.2184	 3.5106	 2.4584	 2.0965	 3.9945	 3.1587	 3.1587	 3.1587	 3.9945	 2.7845	 2.7845	 2.4584	 2.4584	 2.4584	 2.4584	 0.0000	 4.1717	 2.5475	 3.9945	 3.5106	 0.0000	 3.1587	 3.1587	 3.1587	 3.1587	 0.0000	 0.0000	 3.9945	 4.5177	 3.5106	 3.9945	 2.2595	 3.2663	 2.4584	 0.0000	 0.0000	 2.4584	 5.7100	 5.7100	 4.5442	 4.1167	 0.0000	 2.4584	 0.0000	 4.5838	 2.4584	 3.1587	 4.1717	 2.4584	 2.4584	 3.1587	 3.5106	 5.7100	 2.4584	 4.5177	 3.1530	 3.1530	 5.6426	 5.5792	 5.5792	 3.5106	 2.4584	 4.1717	 3.1530	 2.4584	 2.4584	 2.2595	 2.2595	 2.4584	 5.5792	 5.5792	 2.4584	 5.5792	 5.5792	 4.1717	 4.1717	 3.5106	 4.1717	 2.2595	 5.7100	 4.8827	 7.0192	 4.1717	 3.3266	 4.1717	 5.3930	 4.1717	 2.4584	 3.5106	 4.3414	 4.3414	 3.5106	 4.1717	 3.5106	 4.1717	 3.3266	 3.3878	 0.0000	 2.2595	 3.3266	 5.7100	 2.4584	 2.5475	 4.1717	 0.0000	 3.5106	 3.5106	 7.0192	 7.0192	 3.5106	 4.1717	 7.0192	 7.0192	 5.7100	 3.5106	 4.1717	 3.1587	 3.1587	 3.3518	 3.3518	 0.0000	 4.1717	 7.0432	 7.0432	 7.0192	 3.1587	 3.3878	 5.7203	 3.3266	 4.1717	 7.0192	 3.5106	 0.0000	 4.1717	 4.1717	 4.1717	 3.5106	 4.1717	 4.1717	 3.1587	 4.1717	 3.3878	 4.1717	 4.1717	 3.1587	 5.5792	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717	 3.3266	 3.5106	 5.7100	 3.9573	 4.1717	 3.5106	 5.5792	 3.5106	 3.5106	 3.9945	 3.9945	 3.9945	 3.5106	 3.9945	 3.9945	 3.9945	 5.7100	 3.1587	 3.9573	 3.5106	 3.9945	 3.9945	 3.9945	 0.0000	 7.0432	 3.5106	 5.3930	 3.9945	 4.1717	 3.3518	 3.5106	 2.9755	 3.5106	 5.5792	 3.5106	 3.3878	 5.5792	 5.5792	 3.1845	 5.5792	 3.5106	 2.4584	 2.4584	 2.4584	 2.4584	 2.4584	 5.7100	 7.1271	 5.7100	 5.7203	 7.1271	 3.1845	 4.1717	 4.1717	 4.1717	 6.6144	 4.1717	 5.5792	 3.1845	 4.1717	 0.0000	 3.3518	 7.0432	 3.1845	 3.1845	 3.1845	 3.9945	 3.9945	 3.9945	 3.5106	 5.3930	 4.6147	 4.1717	 3.9945	 3.9945	 5.7100	 3.9501	 5.7100	 2.4972	 5.7100	 4.1717	 3.9945	 3.5106	 3.5106	 5.7100	 5.7100	 2.4972	 2.0965	 5.7100	 5.7100	 5.7100	 7.1271	 3.5106	 2.2666	 3.5106	 3.5106	 6.6144	 2.4972	 3.5106	 6.6144	 3.8895	 3.8895	 5.7100	 4.1717	 3.5106	 2.9755	 3.3878	 4.6147	 4.6147	 3.1205	 4.1717	 5.7100	 5.7100	 4.1717	 5.7100	 5.7100	 2.4972	 3.9945	 4.1717	 3.9945	 0.0000	 5.3930	 3.9945	 4.1717	 3.9945	 5.3930	 0.0000	 2.4972	 4.1717	 4.1717	 5.3930	 5.7203	 5.3930	 7.0192	 0.0000	 5.3930	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717	 0.0000	 4.1717	 3.1530	 4.1717	 4.1717	 4.1717	 4.1717	 4.1717
A/H3N2Genoa/01/2010	 3.8895	 3.8895	 0.0000	 3.8895	 3.8895	 2.3191	 5.2400	 6.3455	 3.8895	 3.8895	 5.0928	 3.8895	 3.8895	 3.8895	 4.4521	 4.4521	 3.8895	 2.6431	 5.0928	 2.3191	 3.3586	 3.3586	 5.2400	 3.9324	 4.5116	 5.0928	 5.0928	 6.4586	 3.8895	 5.0928	 6.4586	 5.0928	 5.2400	 2.4069	 5.0928	 3.8895	 2.6431	 7.4001	 5.2400	 2.4069	 3.8895	 7.4001	 6.4586	 5.0928	 5.0928	 5.0928	 5.6422	 2.5467	 2.4069	 3.8895	 5.0928	 7.4001	 7.7347	 3.8895	 5.0928	 7.4001	 6.3455	 3.8895	 7.4001	 7.4001	 3.8895	 2.5467	 5.0928	 5.6422	 7.4001	 7.4001	 7.4001	 3.8895	 5.0928	 6.1925	 7.4001	 6.1925	 4.3236	 7.4001	 5.0928	 5.9860	 6.1925	 4.4521	 4.4521	 4.4521	 6.1925	 6.6740	 6.6740	 5.0928	 5.0928	 5.0928	 5.0928	 3.8895	 5.6422	 2.5467	 6.1925	 7.4001	 3.8895	 4.4521	 4.4521	 4.4521	 4.4521	 3.8895	 3.8895	 6.1925	 2.7010	 7.4001	 6.1925	 6.1490	 2.6431	 5.0928	 3.8895	 3.8895	 5.0928	 6.3455	 6.3455	 5.8376	 2.8294	 3.8895	 5.0928	 3.8895	 3.7147	 5.0928	 4.4521	 5.6422	 5.0928	 5.0928	 4.4521	 7.4001	 6.3455	 5.0928	 2.7010	 2.4069	 2.4069	 3.8883	 5.3588	 5.3588	 7.4001	 5.0928	 5.6422	 2.4069	 5.0928	 5.0928	 6.1490	 6.1490	 5.0928	 5.3588	 5.3588	 5.0928	 5.3588	 5.3588	 5.6422	 5.6422	 7.4001	 5.6422	 6.1490	 6.3455	 3.1539	 6.8184	 5.6422	 6.4586	 5.6422	 5.1754	 5.6422	 5.0928	 7.4001	 6.1282	 6.1282	 7.4001	 5.6422	 7.4001	 5.6422	 6.4586	 7.2773	 3.8895	 6.1490	 6.4586	 6.3455	 5.0928	 2.5467	 5.6422	 3.8895	 7.4001	 7.4001	 6.8184	 6.8184	 7.4001	 5.6422	 6.8184	 6.8184	 6.3455	 7.4001	 5.6422	 4.4521	 4.4521	 7.2413	 7.2413	 3.8895	 5.6422	 6.5638	 6.5638	 6.8184	 4.4521	 7.2773	 7.1390	 6.4586	 5.6422	 6.8184	 7.4001	 3.8895	 5.6422	 5.6422	 5.6422	 7.4001	 5.6422	 5.6422	 4.4521	 5.6422	 7.2773	 5.6422	 5.6422	 4.4521	 5.3588	 5.6422	 5.6422	 5.6422	 5.6422	 5.6422	 6.4586	 7.4001	 6.3455	 7.7347	 5.6422	 7.4001	 5.3588	 7.4001	 7.4001	 6.1925	 6.1925	 6.1925	 7.4001	 6.1925	 6.1925	 6.1925	 6.3455	 4.4521	 7.7347	 7.4001	 6.1925	 6.1925	 6.1925	 3.8895	 6.5638	 7.4001	 5.1754	 6.1925	 5.6422	 7.2413	 7.4001	 6.6211	 7.4001	 5.3588	 7.4001	 7.2773	 5.3588	 5.3588	 6.1204	 5.3588	 7.4001	 5.0928	 5.0928	 5.0928	 5.0928	 5.0928	 6.3455	 7.1584	 6.3455	 7.1390	 7.1584	 6.1204	 5.6422	 5.6422	 5.6422	 5.6329	 5.6422	 5.3588	 6.1204	 5.6422	 3.8895	 7.2413	 6.5638	 6.1204	 6.1204	 6.1204	 6.1925	 6.1925	 6.1925	 7.4001	 5.1754	 4.2366	 5.6422	 6.1925	 6.1925	 6.3455	 3.5070	 6.3455	 4.2840	 6.3455	 5.6422	 6.1925	 7.4001	 7.4001	 6.3455	 6.3455	 4.2840	 5.9860	 6.3455	 6.3455	 6.3455	 7.1584	 7.4001	 4.5836	 7.4001	 7.4001	 5.6329	 4.2840	 7.4001	 5.6329	 0.0000	 0.0000	 6.3455	 5.6422	 7.4001	 6.6211	 7.2773	 4.2366	 4.2366	 3.3586	 5.6422	 6.3455	 6.3455	 5.6422	 6.3455	 6.3455	 4.2840	 6.1925	 5.6422	 6.1925	 3.8895	 5.1754	 6.1925	 5.6422	 6.1925	 5.1754	 3.8895	 4.2840	 5.6422	 5.6422	 5.1754	 7.1390	 5.1754	 6.8184	 3.8895	 5.1754	 5.6422	 5.6422	 5.6422	 5.6422	 5.6422	 3.8895	 5.6422	 2.4069	 5.6422	 5.6422	 5.6422	 5.6422	 5.6422
